Instance,Terminal,Layer,X location,Y location,Voltage
_173_,VGND,li1,22.7700,27.2000,0.000117
_172_,VGND,li1,25.9900,21.7600,0.000128
_171_,VGND,li1,11.7300,27.2000,0.000137
_170_,VGND,li1,13.8000,27.2000,0.000135
_169_,VGND,li1,13.3400,21.7600,0.000169
_168_,VGND,li1,16.3300,27.2000,0.000131
_167_,VGND,li1,12.1900,27.2000,0.000137
_166_,VGND,li1,14.0300,27.2000,0.000135
_165_,VGND,li1,11.9600,32.6400,0.000279
_164_,VGND,li1,8.5100,38.0800,0.000195
_163_,VGND,li1,34.9600,54.4000,0.000035
_162_,VGND,li1,40.7100,54.4000,0.000040
_161_,VGND,li1,32.8900,48.9600,0.000057
_160_,VGND,li1,36.3400,54.4000,0.000037
_159_,VGND,li1,33.5800,21.7600,0.000175
_158_,VGND,li1,36.3400,21.7600,0.000188
_157_,VGND,li1,37.7200,16.3200,0.000079
_156_,VGND,li1,35.6500,16.3200,0.000074
_155_,VGND,li1,37.7200,10.8800,0.000023
_154_,VGND,li1,40.9400,16.3200,0.000082
_153_,VGND,li1,39.7900,16.3200,0.000082
_152_,VGND,li1,35.6500,10.8800,0.000022
_151_,VGND,li1,32.8900,10.8800,0.000020
_150_,VGND,li1,34.7300,16.3200,0.000074
_149_,VGND,li1,30.5900,16.3200,0.000064
_148_,VGND,li1,42.5500,16.3200,0.000084
_147_,VGND,li1,26.6800,16.3200,0.000052
_146_,VGND,li1,20.4700,16.3200,0.000048
_145_,VGND,li1,20.4700,16.3200,0.000048
_144_,VGND,li1,23.6900,16.3200,0.000047
_143_,VGND,li1,36.1100,48.9600,0.000062
_142_,VGND,li1,46.4600,54.4000,0.000042
_141_,VGND,li1,44.8500,54.4000,0.000041
_140_,VGND,li1,42.5500,59.8400,0.000010
_139_,VGND,li1,39.7900,54.4000,0.000038
_138_,VGND,li1,38.8700,48.9600,0.000064
_137_,VGND,li1,42.0900,54.4000,0.000040
_136_,VGND,li1,47.6100,54.4000,0.000042
_135_,VGND,li1,49.4500,54.4000,0.000042
_134_,VGND,li1,25.7600,48.9600,0.000046
_133_,VGND,li1,31.7400,54.4000,0.000033
_132_,VGND,li1,29.6700,54.4000,0.000031
_131_,VGND,li1,25.3000,48.9600,0.000046
_130_,VGND,li1,30.1300,48.9600,0.000053
_129_,VGND,li1,21.6200,48.9600,0.000059
_128_,VGND,li1,27.1400,54.4000,0.000028
_127_,VGND,li1,23.9200,54.4000,0.000028
_126_,VGND,li1,19.5500,32.6400,0.000257
_125_,VGND,li1,18.1700,16.3200,0.000048
_124_,VGND,li1,24.6100,16.3200,0.000045
_123_,VGND,li1,23.2300,16.3200,0.000047
_122_,VGND,li1,26.4500,16.3200,0.000052
_121_,VGND,li1,32.4300,16.3200,0.000068
_120_,VGND,li1,41.1700,21.7600,0.000209
_119_,VGND,li1,45.3100,21.7600,0.000218
_118_,VGND,li1,38.4100,38.0800,0.000264
_117_,VGND,li1,40.7100,48.9600,0.000067
_116_,VGND,li1,27.8300,48.9600,0.000050
_115_,VGND,li1,31.0500,43.5200,0.000150
_114_,VGND,li1,22.7700,59.8400,0.000006
_113_,VGND,li1,16.7900,54.4000,0.000032
